,UDI,Rotational speed [rpm],Torque [Nm],Tool wear [min],Normalized_air_temp,Normalized_process_temp,Power [W],Product Type_H,Product Type_L,Product Type_M,Machine Failure
6876,6998,1566,38.2,190,300.5949930427324,300.4680353064785,6264.456123600001,0.0,0.0,1.0,0
6877,6999,1388,42.9,193,300.5949930427324,300.4680353064785,6235.5534956,0.0,0.0,1.0,0
6878,7000,1457,36.7,196,300.5949930427324,300.4680353064785,5599.559544033334,0.0,0.0,1.0,0
6879,7001,1463,45.5,199,300.5949930427324,300.4006377910016,6970.821691166667,0.0,0.0,1.0,0
6880,7002,1564,38.2,201,300.4950059752055,300.33324027552453,6256.455541066666,0.0,1.0,0.0,1
6881,7003,1411,47.2,206,300.4950059752055,300.4006377910016,6974.246024266667,1.0,0.0,0.0,1
6882,7004,1540,46.7,208,300.4950059752055,300.4006377910016,7531.228987333335,0.0,1.0,0.0,1
6883,7005,1950,20.3,210,300.4950059752055,300.4006377910016,4145.328004999999,0.0,1.0,0.0,1
6884,7006,1339,52.9,3,300.5949930427324,300.4680353064785,7417.618620966666,0.0,0.0,1.0,1
6885,7007,1419,39.6,8,300.5949930427324,300.4006377910016,5884.449397199999,1.0,0.0,0.0,0
6886,7008,1499,45.2,10,300.4950059752055,300.4006377910016,7095.260071066668,0.0,1.0,0.0,0
6887,7009,1368,49.6,12,300.4950059752055,300.4006377910016,7105.522598399999,0.0,1.0,0.0,1
6888,7010,1536,36.2,14,300.4950059752055,300.33324027552453,5822.748569599999,0.0,1.0,0.0,0
6889,7011,1469,42.9,17,300.4950059752055,300.33324027552453,6599.4438653,0.0,0.0,1.0,0
6890,7013,1298,61.4,21,300.39501890767855,300.2658427600475,8345.864218266664,0.0,1.0,0.0,1
6891,7014,1544,36.3,24,300.39501890767855,300.2658427600475,5869.244101599999,0.0,0.0,1.0,0
6892,7015,1403,47.7,29,300.4950059752055,300.33324027552453,7008.164724300001,1.0,0.0,0.0,0
6893,7016,1452,42.9,31,300.4950059752055,300.33324027552453,6523.0718124,0.0,1.0,0.0,0
6894,7017,1509,43.1,33,300.5949930427324,300.33324027552453,6810.7472087,0.0,1.0,0.0,0
6895,7018,1474,37.0,36,300.69498011025934,300.4006377910016,5711.201180666666,0.0,0.0,1.0,0
6896,7019,1377,46.7,39,300.69498011025934,300.4680353064785,6734.092412700001,0.0,0.0,1.0,1
6897,7020,1741,27.1,41,300.79496717778625,300.5354328219556,4940.789064966667,0.0,1.0,0.0,0
6898,7021,1460,53.8,43,300.79496717778625,300.5354328219556,8225.520377333332,0.0,1.0,0.0,0
6899,7022,1631,32.6,48,300.69498011025934,300.4006377910016,5568.007508466667,1.0,0.0,0.0,0
6900,7023,1561,33.2,50,300.69498011025934,300.33324027552453,5427.117668933333,0.0,1.0,0.0,0
6901,7024,1572,38.5,53,300.69498011025934,300.4006377910016,6337.843665999999,0.0,0.0,1.0,0
6902,7026,1448,44.7,60,300.5949930427324,300.4006377910016,6778.0432568,1.0,0.0,0.0,0
6903,7027,1543,39.6,62,300.5949930427324,300.4680353064785,6398.6648484,0.0,1.0,0.0,0
6904,7028,1508,34.8,64,300.5949930427324,300.4006377910016,5495.5205552,0.0,1.0,0.0,0
6905,7029,1403,50.4,67,300.5949930427324,300.4006377910016,7404.8532936,0.0,0.0,1.0,0
6906,7030,1454,39.7,69,300.5949930427324,300.4006377910016,6044.817094733334,0.0,1.0,0.0,0
6907,7031,1772,27.3,71,300.69498011025934,300.5354328219556,5065.8767068,0.0,1.0,0.0,0
6908,7032,1479,49.1,73,300.69498011025934,300.5354328219556,7604.627001700001,0.0,1.0,0.0,0
6909,7033,1723,31.0,75,300.69498011025934,300.6028303374326,5593.391555666666,0.0,1.0,0.0,0
6910,7034,1469,46.4,78,300.69498011025934,300.5354328219556,7137.860031466666,0.0,0.0,1.0,0
6911,7035,1830,26.2,83,300.5949930427324,300.4006377910016,5020.889138,1.0,0.0,0.0,0
6912,7036,1497,38.2,85,300.5949930427324,300.4006377910016,5988.4360262,0.0,1.0,0.0,0
6913,7037,1540,52.7,87,300.69498011025934,300.4006377910016,8498.838707333334,0.0,1.0,0.0,0
6914,7038,1514,39.5,89,300.5949930427324,300.4006377910016,6262.550225666667,0.0,1.0,0.0,0
6915,7039,1654,34.2,91,300.69498011025934,300.4006377910016,5923.6564404,0.0,1.0,0.0,0
6916,7040,1519,37.0,96,300.5949930427324,300.33324027552453,5885.559425666667,1.0,0.0,0.0,0
6917,7041,1720,30.3,98,300.69498011025934,300.4006377910016,5457.570148,0.0,1.0,0.0,0
6918,7042,1470,37.7,100,300.5949930427324,300.33324027552453,5803.459207,0.0,1.0,0.0,0
6919,7043,1642,29.9,102,300.5949930427324,300.33324027552453,5141.295810733333,0.0,1.0,0.0,0
6920,7044,2006,19.1,105,300.69498011025934,300.4006377910016,4012.2921404666654,0.0,0.0,1.0,0
6921,7045,1505,35.6,108,300.69498011025934,300.4006377910016,5610.670300666668,0.0,0.0,1.0,0
6922,7046,1609,27.6,111,300.69498011025934,300.4006377910016,4650.4328452,0.0,0.0,1.0,0
6923,7047,1863,22.2,114,300.69498011025934,300.33324027552453,4331.058805799999,0.0,0.0,1.0,0
6924,7048,1401,42.6,116,300.5949930427324,300.2658427600475,6249.9419778,0.0,1.0,0.0,0
6925,7049,2007,19.8,118,300.5949930427324,300.2658427600475,4161.4129458,0.0,1.0,0.0,0
6926,7050,1494,47.3,120,300.5949930427324,300.2658427600475,7400.140908599999,0.0,1.0,0.0,0
6927,7051,1457,47.7,122,300.5949930427324,300.2658427600475,7277.901641699999,0.0,1.0,0.0,0
6928,7052,1556,37.7,124,300.5949930427324,300.2658427600475,6142.981310266668,0.0,1.0,0.0,0
6929,7053,1510,42.8,129,300.5949930427324,300.2658427600475,6767.822617333333,1.0,0.0,0.0,0
6930,7054,1567,38.7,134,300.69498011025934,300.33324027552453,6350.504273699999,1.0,0.0,0.0,0
6931,7055,1476,43.1,139,300.69498011025934,300.33324027552453,6661.8044268,1.0,0.0,0.0,0
6932,7056,1663,30.6,141,300.79496717778625,300.4006377910016,5328.9534534,0.0,1.0,0.0,0
6933,7057,1409,50.6,144,300.79496717778625,300.33324027552453,7466.030522866666,0.0,0.0,1.0,0
6934,7058,1666,36.2,146,300.79496717778625,300.4006377910016,6315.559320933334,0.0,1.0,0.0,0
6935,7059,1520,45.9,148,300.69498011025934,300.4006377910016,7306.081703999999,0.0,1.0,0.0,0
6936,7060,1644,33.8,150,300.5949930427324,300.33324027552453,5818.978661599998,0.0,1.0,0.0,0
6937,7061,1479,35.6,155,300.5949930427324,300.2658427600475,5513.741777200001,1.0,0.0,0.0,0
6938,7062,1446,49.7,157,300.5949930427324,300.2658427600475,7525.8045086,0.0,1.0,0.0,0
6939,7063,1407,51.1,160,300.5949930427324,300.2658427600475,7529.103178100001,0.0,0.0,1.0,0
6940,7064,1234,51.7,162,300.69498011025934,300.2658427600475,6680.884350066668,0.0,1.0,0.0,1
6941,7065,1696,29.7,165,300.79496717778625,300.33324027552453,5274.855273599999,0.0,0.0,1.0,0
6942,7066,1384,52.9,167,300.79496717778625,300.4006377910016,7666.903787466666,0.0,1.0,0.0,0
6943,7067,1572,36.2,170,300.79496717778625,300.4680353064785,5959.2192392,0.0,0.0,1.0,0
6944,7068,1386,42.1,173,300.79496717778625,300.4680353064785,6110.4553818,0.0,0.0,1.0,0
6945,7069,1461,42.8,175,300.79496717778625,300.4680353064785,6548.204532399999,0.0,1.0,0.0,0
6946,7070,1525,39.4,177,300.79496717778625,300.4680353064785,6292.081171666667,0.0,1.0,0.0,0
6947,7071,1333,61.0,179,300.69498011025934,300.4680353064785,8515.070255666666,0.0,1.0,0.0,1
6948,7072,1505,40.6,184,300.69498011025934,300.4006377910016,6398.685792333335,1.0,0.0,0.0,0
6949,7073,1439,41.7,187,300.69498011025934,300.4006377910016,6283.839733900001,0.0,0.0,1.0,0
6950,7074,1491,43.2,189,300.69498011025934,300.4006377910016,6745.119393599999,0.0,1.0,0.0,0
6951,7075,1488,39.2,192,300.69498011025934,300.4006377910016,6108.256268800001,0.0,0.0,1.0,0
6952,7076,1536,47.4,194,300.69498011025934,300.33324027552453,7624.261939199999,0.0,1.0,0.0,0
6953,7077,1960,21.0,196,300.69498011025934,300.33324027552453,4310.261479999999,0.0,1.0,0.0,0
6954,7078,1594,31.0,199,300.69498011025934,300.33324027552453,5174.6176086666665,0.0,0.0,1.0,0
6955,7079,1357,52.6,201,300.69498011025934,300.33324027552453,7474.701311266667,0.0,1.0,0.0,1
6956,7080,1445,41.1,203,300.69498011025934,300.33324027552453,6219.248643499999,0.0,1.0,0.0,1
6957,7081,1543,47.3,205,300.69498011025934,300.2658427600475,7642.849680033331,0.0,1.0,0.0,1
6958,7082,1366,52.6,207,300.69498011025934,300.2658427600475,7524.2756014666675,0.0,1.0,0.0,1
6959,7083,1458,40.0,209,300.69498011025934,300.1984452445705,6107.25096,0.0,1.0,0.0,1
6960,7084,1416,61.8,211,300.69498011025934,300.2658427600475,9163.892366399998,0.0,1.0,0.0,1
6961,7085,1794,24.4,213,300.5949930427324,300.1984452445705,4583.9568008,0.0,1.0,0.0,1
6962,7086,1484,41.0,215,300.5949930427324,300.1984452445705,6371.563398666667,0.0,1.0,0.0,1
6963,7088,1648,30.5,219,300.5949930427324,300.1984452445705,5263.629325333333,0.0,1.0,0.0,1
6964,7089,1614,32.7,3,300.5949930427324,300.1984452445705,5526.8736234,0.0,0.0,1.0,0
6965,7090,1622,34.1,5,300.5949930427324,300.1310477290935,5792.065707266667,0.0,1.0,0.0,0
6966,7091,1478,40.1,8,300.5949930427324,300.1310477290935,6206.504260066667,0.0,0.0,1.0,0
6967,7092,1318,51.0,10,300.5949930427324,300.1310477290935,7039.046553999999,0.0,1.0,0.0,1
6968,7093,1493,35.9,12,300.69498011025934,300.1310477290935,5612.837997766666,0.0,1.0,0.0,0
6969,7094,1369,50.7,17,300.69498011025934,300.1984452445705,7268.4140399,1.0,0.0,0.0,1
6970,7095,1447,45.9,19,300.5949930427324,300.1310477290935,6955.1975169,0.0,1.0,0.0,0
6971,7096,1485,49.9,21,300.5949930427324,300.0636502136165,7759.884379500001,0.0,1.0,0.0,0
6972,7097,1489,47.8,23,300.5949930427324,300.1310477290935,7453.338499266666,0.0,1.0,0.0,0
6973,7098,1233,52.3,26,300.5949930427324,300.1310477290935,6752.9419527,0.0,0.0,1.0,1
6974,7099,1642,32.6,28,300.69498011025934,300.1310477290935,5605.5599809333335,0.0,1.0,0.0,0
6975,7100,1373,44.1,31,300.69498011025934,300.1310477290935,6340.702512899999,0.0,0.0,1.0,1
6976,7101,1569,32.8,33,300.69498011025934,300.1310477290935,5389.209149599998,0.0,1.0,0.0,0
6977,7102,1850,22.8,35,300.79496717778625,300.1310477290935,4417.07554,0.0,1.0,0.0,0
6978,7103,1494,42.2,38,300.79496717778625,300.1984452445705,6602.2398804,0.0,0.0,1.0,0
6979,7104,1777,30.1,43,300.79496717778625,300.1984452445705,5601.214114766666,1.0,0.0,0.0,0
6980,7105,1454,43.1,45,300.8949542453132,300.2658427600475,6562.509238866667,0.0,1.0,0.0,0
6981,7106,1536,34.2,47,300.8949542453132,300.2658427600475,5501.0497536,0.0,1.0,0.0,0
6982,7107,1482,39.0,49,300.79496717778625,300.33324027552453,6052.587294,0.0,1.0,0.0,0
6983,7108,1512,41.2,54,300.8949542453132,300.33324027552453,6523.4488032,1.0,0.0,0.0,0
6984,7109,1511,35.8,57,300.79496717778625,300.33324027552453,5664.684704733333,0.0,0.0,1.0,0
6985,7110,1599,40.5,59,300.8949542453132,300.33324027552453,6781.593253499999,0.0,1.0,0.0,0
6986,7111,1518,36.0,62,300.79496717778625,300.2658427600475,5722.720343999999,0.0,0.0,1.0,0
6987,7112,1450,39.4,65,300.79496717778625,300.2658427600475,5982.634556666666,0.0,0.0,1.0,0
6988,7113,1427,47.0,67,300.8949542453132,300.2658427600475,7023.443323666667,0.0,1.0,0.0,0
6989,7114,1561,32.7,69,300.8949542453132,300.2658427600475,5345.3839691,0.0,1.0,0.0,0
6990,7115,1457,43.8,74,300.8949542453132,300.2658427600475,6682.853079799999,1.0,0.0,0.0,0
6991,7116,1460,53.6,77,300.99494131284007,300.4006377910016,8194.942234666665,0.0,0.0,1.0,0
6992,7117,1601,33.2,79,300.99494131284007,300.33324027552453,5566.185386266667,0.0,1.0,0.0,0
6993,7118,1570,40.1,81,300.8949542453132,300.33324027552453,6592.836054333334,0.0,1.0,0.0,0
6994,7119,1565,35.9,83,300.8949542453132,300.33324027552453,5883.5173921666665,0.0,1.0,0.0,0
6995,7120,1378,44.4,85,300.99494131284007,300.33324027552453,6407.084309600001,0.0,1.0,0.0,1
6996,7122,1375,44.7,90,300.8949542453132,300.2658427600475,6436.3325125,0.0,0.0,1.0,1
6997,7123,1788,27.8,92,300.8949542453132,300.2658427600475,5205.237639200001,0.0,1.0,0.0,0
6998,7124,1576,40.4,95,300.8949542453132,300.2658427600475,6667.543064533334,0.0,0.0,1.0,0
6999,7125,1868,24.5,98,300.79496717778625,300.1984452445705,4792.600264666667,0.0,0.0,1.0,0
7000,7126,1261,56.6,100,300.69498011025934,300.0636502136165,7474.114881133334,0.0,1.0,0.0,1
7001,7127,1542,33.9,103,300.5949930427324,299.9962526981395,5474.0949114,0.0,0.0,1.0,0
7002,7128,1438,53.8,105,300.5949930427324,299.9962526981395,8101.574179866667,0.0,1.0,0.0,0
7003,7129,1511,36.9,107,300.5949930427324,299.9962526981395,5838.7392627,0.0,1.0,0.0,0
7004,7130,1635,31.0,109,300.5949930427324,299.9962526981395,5307.716305,0.0,1.0,0.0,0
7005,7131,1428,48.8,111,300.5949930427324,299.92885518266246,7297.536579199999,0.0,1.0,0.0,0
7006,7132,1410,44.4,114,300.4950059752055,299.86145766718545,6555.870011999999,0.0,0.0,1.0,0
7007,7133,1423,47.9,116,300.4950059752055,299.92885518266246,7137.870503433333,0.0,1.0,0.0,0
7008,7134,1552,41.3,119,300.4950059752055,299.92885518266246,6712.279306133331,0.0,0.0,1.0,0
7009,7135,1406,50.2,122,300.4950059752055,299.9962526981395,7391.239736933334,0.0,0.0,1.0,0
7010,7136,1443,48.3,124,300.4950059752055,299.92885518266246,7298.6361357,0.0,1.0,0.0,0
7011,7137,1343,63.7,127,300.4950059752055,299.92885518266246,8958.673235633332,0.0,0.0,1.0,1
7012,7138,1486,41.2,130,300.5949930427324,299.9962526981395,6411.2730962666665,0.0,0.0,1.0,0
7013,7139,1297,50.0,132,300.5949930427324,300.0636502136165,6791.070383333333,0.0,1.0,0.0,1
7014,7140,1495,42.3,134,300.5949930427324,300.0636502136165,6622.3146405,0.0,1.0,0.0,0
7015,7141,1382,46.5,136,300.4950059752055,299.92885518266246,6729.599939,0.0,1.0,0.0,0
7016,7142,1356,44.4,139,300.39501890767855,299.86145766718545,6304.794139199999,0.0,0.0,1.0,1
7017,7143,1452,41.5,144,300.2950318401517,299.79406015170844,6310.197674,1.0,0.0,0.0,0
7018,7144,1582,30.8,149,300.2950318401517,299.79406015170844,5102.528590133333,1.0,0.0,0.0,0
7019,7145,1517,40.3,152,300.39501890767855,299.86145766718545,6402.047293633332,0.0,0.0,1.0,0
7020,7146,1413,44.5,154,300.4950059752055,299.9962526981395,6584.615560500001,0.0,1.0,0.0,0
7021,7147,1496,31.8,156,300.39501890767855,299.92885518266246,4981.8077584,0.0,1.0,0.0,0
7022,7148,1466,41.2,158,300.2950318401517,299.86145766718545,6324.984090933333,0.0,1.0,0.0,0
7023,7149,1617,40.8,161,300.2950318401517,299.86145766718545,6908.7334008,0.0,0.0,1.0,0
7024,7150,1506,41.8,163,300.1950447726247,299.86145766718545,6592.186792399999,0.0,1.0,0.0,0
7025,7151,1401,49.3,165,300.1950447726247,299.86145766718545,7232.9140729,0.0,1.0,0.0,0
7026,7152,1906,22.9,170,300.1950447726247,299.92885518266246,4570.741178866667,1.0,0.0,0.0,0
7027,7153,1566,36.4,172,300.1950447726247,299.92885518266246,5969.2723272,0.0,1.0,0.0,0
7028,7154,1493,47.3,174,300.1950447726247,299.9962526981395,7395.187668366666,0.0,1.0,0.0,0
7029,7155,1483,39.9,176,300.2950318401517,300.0636502136165,6196.440700099999,0.0,1.0,0.0,0
7030,7156,1569,31.2,179,300.1950447726247,299.92885518266246,5126.320898399999,0.0,0.0,1.0,0
7031,7157,1664,30.7,182,300.1950447726247,299.9962526981395,5349.583227733333,0.0,0.0,1.0,0
7032,7158,1486,40.1,184,300.1950447726247,299.9962526981395,6240.098329133332,0.0,1.0,0.0,0
7033,7159,1389,53.6,186,300.1950447726247,299.9962526981395,7796.421071199999,0.0,1.0,0.0,0
7034,7160,1511,41.7,188,300.0950577050979,299.9962526981395,6598.2500611000005,0.0,1.0,0.0,0
7035,7161,1485,40.5,191,300.1950447726247,300.0636502136165,6298.1025525000005,0.0,0.0,1.0,0
7036,7162,1440,42.9,193,300.1950447726247,300.1310477290935,6469.162127999999,0.0,1.0,0.0,0
7037,7163,1378,43.9,195,300.1950447726247,300.1310477290935,6334.932459266667,0.0,1.0,0.0,1
7038,7164,1501,39.3,198,300.0950577050979,300.0636502136165,6177.339832899999,0.0,0.0,1.0,0
7039,7165,1474,44.0,201,300.1950447726247,300.0636502136165,6791.698701333333,0.0,0.0,1.0,1
7040,7166,1392,47.9,203,300.1950447726247,300.0636502136165,6982.3722704,0.0,1.0,0.0,1
7041,7167,1429,44.7,206,300.2950318401517,300.1310477290935,6689.104843900001,0.0,0.0,1.0,1
7042,7168,1362,60.3,208,300.2950318401517,300.1984452445705,8600.479615799999,0.0,1.0,0.0,1
7043,7169,1704,29.5,2,300.2950318401517,300.1984452445705,5264.048204000001,0.0,1.0,0.0,0
7044,7170,1492,52.3,4,300.2950318401517,300.1310477290935,8171.443141466665,0.0,1.0,0.0,0
7045,7171,1442,39.5,7,300.2950318401517,300.1310477290935,5964.727493666666,0.0,0.0,1.0,0
7046,7172,1438,51.5,10,300.1950447726247,300.1310477290935,7755.224354333333,0.0,0.0,1.0,0
7047,7173,1402,46.6,13,300.0950577050979,300.0636502136165,6841.670926266666,0.0,0.0,1.0,0
7048,7174,1684,30.8,15,300.0950577050979,300.0636502136165,5431.515894933334,0.0,1.0,0.0,0
7049,7175,1530,48.5,17,300.1950447726247,300.1310477290935,7770.722865,0.0,1.0,0.0,0
7050,7176,1569,43.5,19,300.0950577050979,300.0636502136165,7147.274329499999,0.0,1.0,0.0,0
7051,7177,1650,31.6,21,300.0950577050979,300.0636502136165,5460.08342,0.0,1.0,0.0,0
7052,7178,1415,49.6,23,300.1950447726247,300.1310477290935,7349.645085333334,0.0,1.0,0.0,0
7053,7179,1600,31.5,25,300.1950447726247,300.1310477290935,5277.8712000000005,0.0,1.0,0.0,0
7054,7180,1523,42.3,27,300.1950447726247,300.0636502136165,6746.344613699999,0.0,1.0,0.0,0
7055,7181,1628,30.3,30,300.1950447726247,300.1310477290935,5165.653605199999,0.0,0.0,1.0,0
7056,7182,1331,52.1,32,300.1950447726247,300.1984452445705,7261.795756966667,0.0,1.0,0.0,1
7057,7184,1445,50.9,36,300.1950447726247,300.1984452445705,7702.183843166665,0.0,1.0,0.0,0
7058,7185,1593,36.1,39,300.1950447726247,300.1984452445705,6022.1452869,0.0,0.0,1.0,0
7059,7186,1672,29.2,41,300.2950318401517,300.2658427600475,5112.665453866667,0.0,1.0,0.0,0
7060,7187,1644,31.4,44,300.39501890767855,300.33324027552453,5405.796744799999,0.0,0.0,1.0,0
7061,7188,1402,54.3,46,300.39501890767855,300.33324027552453,7972.161615799999,0.0,1.0,0.0,0
7062,7189,1286,56.8,48,300.39501890767855,300.2658427600475,7649.227107733333,0.0,1.0,0.0,1
7063,7190,1486,46.3,50,300.39501890767855,300.2658427600475,7204.901562066665,0.0,1.0,0.0,0
7064,7191,1345,46.3,52,300.2950318401517,300.1984452445705,6521.260162166666,0.0,1.0,0.0,1
7065,7192,1629,34.1,54,300.2950318401517,300.1984452445705,5817.0622917,0.0,1.0,0.0,0
7066,7193,1429,43.8,57,300.1950447726247,300.1310477290935,6554.4248806,0.0,0.0,1.0,0
7067,7194,1306,64.7,59,300.0950577050979,300.0636502136165,8848.623337933335,0.0,1.0,0.0,1
7068,7195,1380,52.6,61,300.0950577050979,300.0636502136165,7601.391164,0.0,1.0,0.0,0
7069,7196,1443,49.3,64,300.0950577050979,300.0636502136165,7449.7466147,0.0,0.0,1.0,0
7070,7197,1426,42.7,69,300.0950577050979,300.0636502136165,6376.401447266667,1.0,0.0,0.0,0
7071,7198,1486,41.8,71,299.9950706375709,299.9962526981395,6504.641151066666,0.0,1.0,0.0,0
7072,7199,1530,34.5,74,299.9950706375709,299.92885518266246,5527.627605,0.0,0.0,1.0,0
7073,7200,1507,41.4,76,299.9950706375709,299.92885518266246,6533.4390594,0.0,1.0,0.0,0
7074,7201,1608,33.4,78,299.9950706375709,299.92885518266246,5624.200081599999,0.0,1.0,0.0,0
7075,7202,1474,40.6,80,299.9950706375709,299.86145766718545,6266.885619866666,0.0,1.0,0.0,0
7076,7203,1326,61.9,82,299.9950706375709,299.79406015170844,8595.3274082,0.0,1.0,0.0,1
7077,7204,1434,48.0,85,299.7950965025171,299.7266626362314,7208.064096,0.0,0.0,1.0,0
7078,7205,1526,41.7,87,299.7950965025171,299.7266626362314,6663.752212599999,0.0,1.0,0.0,0
7079,7206,1483,39.6,89,299.7950965025171,299.79406015170844,6149.8509204,0.0,1.0,0.0,0
7080,7207,1457,51.9,91,299.7950965025171,299.79406015170844,7918.723169899999,0.0,1.0,0.0,0
7081,7208,1540,34.4,94,299.6951094349902,299.7266626362314,5547.629061333334,0.0,0.0,1.0,0
7082,7209,1707,29.1,96,299.7950965025171,299.79406015170844,5201.813306100001,0.0,1.0,0.0,0
7083,7210,1624,34.2,98,299.7950965025171,299.79406015170844,5816.214062399999,0.0,1.0,0.0,0
7084,7211,1331,50.2,101,299.7950965025171,299.7266626362314,6996.970191933334,0.0,0.0,1.0,1
7085,7212,1431,40.3,103,299.7950965025171,299.79406015170844,6039.109872899999,0.0,1.0,0.0,0
7086,7213,1705,28.5,106,299.7950965025171,299.79406015170844,5088.590402499999,0.0,0.0,1.0,0
7087,7214,1427,45.2,109,299.7950965025171,299.86145766718545,6754.460387866668,0.0,0.0,1.0,0
7088,7215,1625,41.2,112,299.895083570044,299.86145766718545,7010.981683333333,0.0,0.0,1.0,0
7089,7216,1477,47.7,114,299.895083570044,299.86145766718545,7377.8042037,0.0,1.0,0.0,0
7090,7217,1651,28.1,117,299.9950706375709,299.92885518266246,4858.269967633333,0.0,0.0,1.0,0
7091,7218,1716,28.2,119,299.895083570044,299.86145766718545,5067.5103336,0.0,1.0,0.0,0
7092,7219,1400,48.7,124,299.895083570044,299.86145766718545,7139.7868733333335,1.0,0.0,0.0,0
7093,7220,1556,37.7,127,299.7950965025171,299.79406015170844,6142.981310266668,0.0,0.0,1.0,0
7094,7221,1429,42.6,129,299.7950965025171,299.79406015170844,6374.851596200001,0.0,1.0,0.0,0
7095,7222,1433,49.6,134,299.6951094349902,299.7266626362314,7443.1388037333345,1.0,0.0,0.0,0
7096,7223,1320,61.7,137,299.7950965025171,299.79406015170844,8528.788532,0.0,0.0,1.0,1
7097,7224,1374,51.6,139,299.7950965025171,299.7266626362314,7424.456815199999,0.0,1.0,0.0,1
7098,7225,1598,31.0,141,299.7950965025171,299.7266626362314,5187.602847333333,0.0,1.0,0.0,0
7099,7226,1910,21.8,144,299.7950965025171,299.79406015170844,4360.317480666667,0.0,0.0,1.0,0
7100,7227,1399,51.3,146,299.6951094349902,299.7266626362314,7515.594341099998,0.0,1.0,0.0,0
7101,7228,1720,27.1,148,299.6951094349902,299.7266626362314,4881.193102666666,0.0,1.0,0.0,0
7102,7229,1368,47.4,153,299.7950965025171,299.79406015170844,6790.358289599999,1.0,0.0,0.0,1
7103,7230,1749,33.4,155,299.7950965025171,299.86145766718545,6117.3668798,0.0,1.0,0.0,0
7104,7231,1542,39.4,157,299.7950965025171,299.86145766718545,6362.2224044,0.0,1.0,0.0,0
7105,7232,1553,36.6,159,299.7950965025171,299.92885518266246,5952.244909399999,0.0,1.0,0.0,0
7106,7233,1639,42.1,162,299.895083570044,299.92885518266246,7225.855967366666,0.0,0.0,1.0,0
7107,7234,1447,45.9,164,299.895083570044,299.9962526981395,6955.1975169,0.0,1.0,0.0,0
7108,7235,1397,48.1,167,299.7950965025171,299.9962526981395,7036.711305433333,0.0,0.0,1.0,0
7109,7236,1361,53.8,169,299.7950965025171,299.9962526981395,7667.762488733333,0.0,1.0,0.0,1
7110,7237,1460,37.1,172,299.7950965025171,299.9962526981395,5672.245464666666,0.0,0.0,1.0,0
7111,7238,1632,33.7,175,299.7950965025171,299.9962526981395,5759.414115200001,0.0,0.0,1.0,0
7112,7239,1697,36.0,177,299.7950965025171,299.9962526981395,6397.533876,0.0,1.0,0.0,0
7113,7240,1553,42.0,179,299.7950965025171,300.0636502136165,6830.444978,0.0,1.0,0.0,0
7114,7241,1362,56.3,182,299.895083570044,300.0636502136165,8029.966871799999,0.0,0.0,1.0,1
7115,7242,1484,42.1,185,299.895083570044,299.9962526981395,6542.507782533334,0.0,0.0,1.0,0
7116,7243,1447,51.4,190,299.895083570044,300.0636502136165,7788.608984066666,1.0,0.0,0.0,0
7117,7244,1393,51.2,193,299.9950706375709,300.1310477290935,7468.774178133333,0.0,0.0,1.0,0
7118,7245,1760,26.9,195,299.9950706375709,300.1310477290935,4957.847898666666,0.0,1.0,0.0,0
7119,7246,1477,34.6,197,299.9950706375709,300.0636502136165,5351.614789266666,0.0,1.0,0.0,0
7120,7247,1681,29.1,199,299.895083570044,300.0636502136165,5122.5824063,0.0,1.0,0.0,0
7121,7248,1314,53.5,202,299.9950706375709,300.0636502136165,7361.687847,0.0,0.0,1.0,1
7122,7249,1762,28.0,204,299.9950706375709,300.0636502136165,5166.449474666667,0.0,1.0,0.0,1
7123,7250,1402,44.7,206,299.895083570044,299.9962526981395,6562.7186782,0.0,1.0,0.0,1
7124,7251,1429,42.0,209,300.0950577050979,300.1310477290935,6285.064954,0.0,0.0,1.0,1
7125,7252,1448,40.1,212,300.1950447726247,300.1984452445705,6080.526501066666,0.0,0.0,1.0,1
7126,7253,1501,42.9,217,300.1950447726247,300.2658427600475,6743.203023699999,1.0,0.0,0.0,1
7127,7254,1522,39.1,219,300.2950318401517,300.33324027552453,6231.888307266667,0.0,1.0,0.0,1
7128,7255,1493,37.5,221,300.2950318401517,300.2658427600475,5862.9923375,0.0,1.0,0.0,1
7129,7256,1704,29.4,224,300.1950447726247,300.1984452445705,5246.2039728,0.0,0.0,1.0,1
7130,7257,1408,42.5,5,300.1950447726247,300.1984452445705,6266.424853333333,1.0,0.0,0.0,0
7131,7258,1518,41.8,7,300.1950447726247,300.2658427600475,6644.7141772,0.0,1.0,0.0,0
7132,7259,1742,25.9,9,300.2950318401517,300.2658427600475,4724.720976733333,0.0,1.0,0.0,0
7133,7260,1500,43.0,12,300.39501890767855,300.33324027552453,6754.4185,0.0,0.0,1.0,0
7134,7262,1818,25.1,16,300.39501890767855,300.33324027552453,4778.5468854,0.0,1.0,0.0,0
7135,7263,1545,35.6,19,300.39501890767855,300.4006377910016,5759.791106000001,0.0,0.0,1.0,0
7136,7264,1429,46.9,21,300.39501890767855,300.4006377910016,7018.322531966667,0.0,1.0,0.0,0
7137,7265,1448,44.9,24,300.39501890767855,300.4006377910016,6808.370072266666,0.0,0.0,1.0,0
7138,7266,1384,48.7,26,300.39501890767855,300.4006377910016,7058.189309066667,0.0,1.0,0.0,0
7139,7267,1578,32.8,28,300.39501890767855,300.33324027552453,5420.122395199999,0.0,1.0,0.0,0
